Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_037841	-	JAKUCV010003697.1	-	3581	4129	0.956284	0.351229	0.733258
gene-Tsubulata_037843	-	JAKUCV010003697.1	+	15325	17058	0.000000	0.000000	0.000000
gene-Tsubulata_043191	-	JAKUCV010003695.1	-	19254	32713	125.888245	46.236885	96.528427
gene-Tsubulata_043192	-	JAKUCV010003695.1	+	19885	22261	38.441395	14.118955	29.476044
gene-Tsubulata_037844	GLDP1	JAKUCV010003697.1	+	20456	27466	62.075127	22.799274	47.597885
gene-Tsubulata_037848	RTE1	JAKUCV010003697.1	+	51741	55043	6.183662	2.271168	4.741500
gene-Tsubulata_037849	-	JAKUCV010003697.1	-	55178	58299	18.088627	6.643684	13.869973
gene-Tsubulata_037847	-	JAKUCV010003697.1	+	40066	50777	49.314316	18.112417	37.813168
gene-Tsubulata_037850	CBL9	JAKUCV010003697.1	-	58941	60560	123.348747	45.304165	94.581184
gene-Tsubulata_031777	MOT1_1	JAKUCV010003698.1	-	7954	9348	3.264516	1.199008	2.503161
gene-Tsubulata_031776	-	JAKUCV010003698.1	+	1394	7339	36.490257	13.402330	27.979950
gene-Tsubulata_031780	LRX3	JAKUCV010003698.1	-	17573	19354	2.840067	1.043114	2.177703
gene-Tsubulata_031778	-	JAKUCV010003698.1	+	10458	16000	6.071019	2.229795	4.655128
gene-Tsubulata_031783	-	JAKUCV010003698.1	+	31419	33965	0.878371	0.322613	0.673516
gene-Tsubulata_031782	-	JAKUCV010003698.1	+	24605	30787	61.285007	22.509075	46.992039
gene-Tsubulata_031785	-	JAKUCV010003698.1	+	44388	45459	3.603448	1.323493	2.763047
gene-Tsubulata_031786	-	JAKUCV010003698.1	-	48381	51522	0.000000	0.000000	0.000000
gene-Tsubulata_031784	-	JAKUCV010003698.1	-	35783	38485	37.958057	13.941432	29.105429
gene-Tsubulata_031787	-	JAKUCV010003698.1	-	52922	73282	26.883417	9.873881	20.613632
gene-Tsubulata_043253	-	JAKUCV010003699.1	+	14792	17015	53.238609	19.553751	40.822231
gene-Tsubulata_015656	-	JAKUCV010003700.1	+	12856	13464	0.197044	0.072371	0.151089
gene-Tsubulata_015657	-	JAKUCV010003700.1	+	15111	18277	2.081197	0.764393	1.595817
gene-Tsubulata_015655	-	JAKUCV010003700.1	+	2663	11637	6.443062	2.366441	4.940403
gene-Tsubulata_015658	-	JAKUCV010003700.1	-	21637	22953	46.851177	17.207743	35.924484
gene-Tsubulata_015666	-	JAKUCV010003700.1	+	67983	72805	0.000000	0.000000	0.000000
gene-Tsubulata_015667	-	JAKUCV010003700.1	-	69264	72230	0.441860	0.162289	0.338809
gene-Tsubulata_015668	-	JAKUCV010003700.1	-	77979	81631	0.386161	0.141831	0.296100
gene-Tsubulata_015660	-	JAKUCV010003700.1	+	38899	42749	0.000000	0.000000	0.000000
gene-Tsubulata_015662	-	JAKUCV010003700.1	+	47579	49960	0.000000	0.000000	0.000000
gene-Tsubulata_015663	-	JAKUCV010003700.1	+	50795	52785	0.000000	0.000000	0.000000
gene-Tsubulata_015664	-	JAKUCV010003700.1	+	53890	56176	0.803766	0.295211	0.616311
gene-Tsubulata_015669	-	JAKUCV010003700.1	-	86116	96855	2.750140	1.010086	2.108749
gene-Tsubulata_015670	MAP2B	JAKUCV010003700.1	-	101278	105238	90.824089	33.358341	69.641975
gene-Tsubulata_015674	-	JAKUCV010003700.1	-	130595	131005	1.131387	0.415542	0.867523
gene-Tsubulata_015672	-	JAKUCV010003700.1	+	124751	129203	8.714286	3.200628	6.681929
gene-Tsubulata_015675	-	JAKUCV010003700.1	+	132415	133917	99.707916	36.621239	76.453911
gene-Tsubulata_015676	-	JAKUCV010003700.1	-	135262	138936	443.872650	163.027847	340.352081
gene-Tsubulata_015678	-	JAKUCV010003700.1	+	149661	150278	146.820389	53.924950	112.578743
gene-Tsubulata_015679	-	JAKUCV010003700.1	-	150641	157783	51.720272	18.996090	39.658001
gene-Tsubulata_015680	-	JAKUCV010003700.1	-	159401	164628	5.092188	1.870285	3.904581
gene-Tsubulata_022514	-	JAKUCV010003701.1	-	6436	9640	188.869370	69.368919	144.821014
gene-Tsubulata_022520	AVT3A	JAKUCV010003701.1	+	36272	37564	49.290794	18.103777	37.795132
gene-Tsubulata_022521	-	JAKUCV010003701.1	-	38770	47485	49.604362	18.218946	38.035568
gene-Tsubulata_022523	-	JAKUCV010003701.1	+	49907	53290	595.982056	218.895370	456.986359
gene-Tsubulata_022524	-	JAKUCV010003701.1	-	57984	59156	48.177322	17.694817	36.941345
gene-Tsubulata_022525	-	JAKUCV010003701.1	+	61688	69845	1.108288	0.407058	0.849812
gene-Tsubulata_022526	-	JAKUCV010003701.1	-	69942	73076	4.904455	1.801334	3.760632
gene-Tsubulata_022530	-	JAKUCV010003701.1	+	87741	97044	1.462302	0.537082	1.121262
gene-Tsubulata_022527	-	JAKUCV010003701.1	-	76037	81820	27.262131	10.012977	20.904020
gene-Tsubulata_022531	-	JAKUCV010003701.1	-	97054	99351	1.921140	0.705606	1.473089
gene-Tsubulata_022536	LOS1_4	JAKUCV010003701.1	-	125915	127852	0.458204	0.168292	0.351341
gene-Tsubulata_022532	-	JAKUCV010003701.1	-	99729	104599	475.131592	174.508789	364.320770
gene-Tsubulata_046497	-	JAKUCV010003702.1	-	9231	18965	0.000000	0.000000	0.000000
gene-Tsubulata_022533	-	JAKUCV010003701.1	+	109248	110357	108.332077	39.788765	83.066727
gene-Tsubulata_044718	TOM1_2	JAKUCV010003707.1	+	11911	14789	118.201263	43.413570	90.634209
gene-Tsubulata_031510	EXPA11	JAKUCV010003709.1	-	36270	38476	584.133667	214.543625	447.901276
gene-Tsubulata_031512	-	JAKUCV010003709.1	-	77728	81069	201.571671	74.034286	154.560852
gene-Tsubulata_706552	-	JAKUCV010003710.1	-	120624	121614	6.025732	2.213162	4.620403
gene-Tsubulata_006551	RPN11_1	JAKUCV010003710.1	+	116017	119653	116.505531	42.790756	89.333954
gene-Tsubulata_006568	-	JAKUCV010003710.1	+	243112	246108	0.000000	0.000000	0.000000
gene-Tsubulata_806552	-	JAKUCV010003710.1	-	122963	123919	6.001045	2.204095	4.601473
gene-Tsubulata_006552	-	JAKUCV010003710.1	-	124616	125599	0.666667	0.244857	0.511186
gene-Tsubulata_006553	-	JAKUCV010003710.1	-	130345	137075	16.610428	6.100764	12.736522
gene-Tsubulata_006554	-	JAKUCV010003710.1	-	138509	143156	29.615465	10.877321	22.708508
gene-Tsubulata_006555	-	JAKUCV010003710.1	+	144693	145280	0.000000	0.000000	0.000000
gene-Tsubulata_006556	-	JAKUCV010003710.1	-	147692	147991	0.000000	0.000000	0.000000
gene-Tsubulata_006558	-	JAKUCV010003710.1	-	149907	150665	14.222661	5.223773	10.905633
gene-Tsubulata_006559	-	JAKUCV010003710.1	+	153979	157749	0.000000	0.000000	0.000000
gene-Tsubulata_006561	-	JAKUCV010003710.1	+	186771	188387	0.000000	0.000000	0.000000
gene-Tsubulata_006563	-	JAKUCV010003710.1	+	200591	201895	0.000000	0.000000	0.000000
gene-Tsubulata_006564	-	JAKUCV010003710.1	+	214163	215681	0.000000	0.000000	0.000000
gene-Tsubulata_006565	-	JAKUCV010003710.1	+	217392	222526	14.692850	5.396466	11.266164
gene-Tsubulata_006567	-	JAKUCV010003710.1	+	235889	238412	54.936779	20.177465	42.124352
gene-Tsubulata_006569	-	JAKUCV010003710.1	+	247968	253068	100.306084	36.840939	76.912567
gene-Tsubulata_006570	-	JAKUCV010003710.1	+	257384	258379	40.624496	14.920775	31.149998
gene-Tsubulata_006571	-	JAKUCV010003710.1	+	265754	275029	50.308048	18.477400	38.575138
gene-Tsubulata_048976	-	JAKUCV010003715.1	-	14759	15763	1.184080	0.434895	0.907927
gene-Tsubulata_041047	-	JAKUCV010003714.1	+	4734	8845	66.474518	24.415104	50.971241
gene-Tsubulata_043902	-	JAKUCV010003716.1	-	8697	12794	14.246512	5.232533	10.923922
gene-Tsubulata_048911	-	JAKUCV010003717.1	-	102	347	57.837399	21.242819	44.348484
gene-Tsubulata_043903	ATG1C	JAKUCV010003716.1	-	14624	24985	21.116978	7.755953	16.192049
gene-Tsubulata_922927	-	JAKUCV010003718.1	+	27690	30588	3.257367	1.196383	2.497679
gene-Tsubulata_022928	-	JAKUCV010003718.1	+	50029	54342	16.033247	5.888774	12.293952
gene-Tsubulata_022930	-	JAKUCV010003718.1	+	76636	78553	15.575937	5.720811	11.943296
gene-Tsubulata_019769	SUC4_1	JAKUCV010003719.1	-	15578	25044	28.239136	10.371816	21.653168
gene-Tsubulata_019777	RLK7_1	JAKUCV010003719.1	+	126939	130004	20.297680	7.455037	15.563828
gene-Tsubulata_019734	-	JAKUCV010003720.1	+	6180	8743	7.181315	2.637591	5.506479
gene-Tsubulata_019735	-	JAKUCV010003720.1	+	17898	19595	1.179042	0.433045	0.904064
gene-Tsubulata_019736	-	JAKUCV010003720.1	-	20094	23902	4.381932	1.609419	3.359972
gene-Tsubulata_019747	-	JAKUCV010003720.1	+	71137	78149	34.282021	12.591278	26.286722
gene-Tsubulata_001625	ABCC2_1	JAKUCV010003721.1	+	36750	48270	4.727391	1.736301	3.624863
gene-Tsubulata_001624	ABCC1	JAKUCV010003721.1	+	3636	23787	65.807281	24.170040	50.459618
gene-Tsubulata_001628	-	JAKUCV010003721.1	-	78582	82861	29.520374	10.842396	22.635593
gene-Tsubulata_001631	-	JAKUCV010003721.1	+	115748	121223	25.650108	9.420904	19.667955
gene-Tsubulata_001634	CAT1_1	JAKUCV010003721.1	+	138383	145548	4.666667	1.713998	3.578301
gene-Tsubulata_001633	CCC1	JAKUCV010003721.1	+	123621	134517	98.474602	36.168259	75.508224
gene-Tsubulata_001636	CAT1_2	JAKUCV010003721.1	+	154684	158693	12.227001	4.490797	9.375403
gene-Tsubulata_001638	-	JAKUCV010003721.1	+	170491	170802	28.966347	10.638909	22.210777
gene-Tsubulata_001653	AIR9	JAKUCV010003721.1	-	255553	277259	15.902311	5.840683	12.193553
gene-Tsubulata_001658	ACD11	JAKUCV010003721.1	+	326023	328164	40.656181	14.932413	31.174292
gene-Tsubulata_001659	CPSF30	JAKUCV010003721.1	+	329586	337158	13.385025	4.916121	10.263351
gene-Tsubulata_001663	-	JAKUCV010003721.1	+	353344	357821	15.131818	5.557693	11.602756
gene-Tsubulata_001664	-	JAKUCV010003721.1	-	384038	401585	47.623646	17.491459	36.516796
gene-Tsubulata_001675	-	JAKUCV010003721.1	-	489084	489830	30.140562	11.070182	23.111141
gene-Tsubulata_001665	-	JAKUCV010003721.1	+	409497	420309	93.468925	34.329750	71.669983
gene-Tsubulata_029346	-	JAKUCV010003722.1	+	18196	24203	90.241829	33.144485	69.195511
gene-Tsubulata_029347	CIPK18	JAKUCV010003722.1	-	25128	28113	126.303268	46.389317	96.846657
gene-Tsubulata_029353	-	JAKUCV010003722.1	-	56890	61380	214.989029	78.962280	164.848999
gene-Tsubulata_029354	-	JAKUCV010003722.1	-	87540	90609	21.623932	7.942149	16.580770
gene-Tsubulata_029666	-	JAKUCV010003723.1	-	46861	51533	9.057611	3.326726	6.945183
gene-Tsubulata_029668	-	JAKUCV010003723.1	-	65820	74211	22.345234	8.207073	17.133848
gene-Tsubulata_047077	GPX8_2	JAKUCV010003726.1	-	20869	22994	0.000000	0.000000	0.000000
gene-Tsubulata_043892	-	JAKUCV010003727.1	-	7	708	0.488604	0.179457	0.374651
gene-Tsubulata_047075	-	JAKUCV010003726.1	+	10577	15146	24.114742	8.856988	18.490669
gene-Tsubulata_043894	-	JAKUCV010003727.1	+	6268	8604	6.822095	2.505654	5.231037
gene-Tsubulata_043898	-	JAKUCV010003727.1	+	22059	25698	7.069652	2.596578	5.420858
gene-Tsubulata_043899	-	JAKUCV010003727.1	-	26488	31936	2.774631	1.019081	2.127528
gene-Tsubulata_048954	-	JAKUCV010003728.1	-	488	6798	0.000000	0.000000	0.000000
gene-Tsubulata_048955	-	JAKUCV010003728.1	+	855	3245	0.000000	0.000000	0.000000
gene-Tsubulata_043900	-	JAKUCV010003727.1	-	34214	42316	72.973808	26.802200	55.954762
gene-Tsubulata_032653	-	JAKUCV010003730.1	+	17261	20088	6.407463	2.353366	4.913106
gene-Tsubulata_032652	-	JAKUCV010003730.1	+	9418	16344	57.446785	21.099352	44.048969
gene-Tsubulata_032654	RTNLB1	JAKUCV010003730.1	-	20195	22057	58.947891	21.650686	45.199986
gene-Tsubulata_032658	ABCG8	JAKUCV010003730.1	+	42552	44363	5.136865	1.886694	3.938838
gene-Tsubulata_032659	-	JAKUCV010003730.1	-	46907	48325	0.442918	0.162677	0.339620
gene-Tsubulata_032661	-	JAKUCV010003730.1	-	63663	65075	1.144374	0.420312	0.877482
gene-Tsubulata_046534	-	JAKUCV010003731.1	-	7335	9191	6.816370	2.503552	5.226647
gene-Tsubulata_041816	-	JAKUCV010003732.1	+	40658	42553	3.125000	1.147766	2.396183
gene-Tsubulata_046862	-	JAKUCV010003734.1	+	12233	16207	4.943324	1.815610	3.790436
gene-Tsubulata_046863	-	JAKUCV010003734.1	-	15845	17219	0.000000	0.000000	0.000000
gene-Tsubulata_041818	-	JAKUCV010003732.1	+	43942	50100	42.501755	15.610265	32.589439
gene-Tsubulata_026993	-	JAKUCV010003738.1	+	56095	60363	0.000000	0.000000	0.000000
gene-Tsubulata_038263	-	JAKUCV010003735.1	+	15912	18408	29.129263	10.698747	22.335697
gene-Tsubulata_050113	-	JAKUCV010003739.1	+	4038	7950	1.322417	0.485704	1.014001
gene-Tsubulata_026320	-	JAKUCV010003740.1	+	22339	23866	20.012289	7.350217	15.344997
gene-Tsubulata_014191	-	JAKUCV010003741.1	+	34538	38749	96.350502	35.388111	73.879509
gene-Tsubulata_014193	-	JAKUCV010003741.1	+	48400	50326	8.510448	3.125762	6.525630
gene-Tsubulata_014199	-	JAKUCV010003741.1	+	116621	121030	57.733101	21.204512	44.268509
gene-Tsubulata_014200	NPC2	JAKUCV010003741.1	-	121121	125948	29.484339	10.829161	22.607962
gene-Tsubulata_014202	-	JAKUCV010003741.1	-	141799	147844	91.588974	33.639275	70.228477
gene-Tsubulata_014203	-	JAKUCV010003741.1	-	149332	152595	39.362110	14.457119	30.182028
gene-Tsubulata_014204	ROPGAP7	JAKUCV010003741.1	-	153657	164578	46.903881	17.227100	35.964897
gene-Tsubulata_014205	-	JAKUCV010003741.1	+	171462	174501	5.425369	1.992657	4.160057
gene-Tsubulata_047143	-	JAKUCV010003743.1	+	1357	5949	0.000000	0.000000	0.000000
gene-Tsubulata_047144	-	JAKUCV010003743.1	-	6156	8825	3.620803	1.329867	2.776355
gene-Tsubulata_047145	-	JAKUCV010003743.1	+	8993	12074	1.176140	0.431979	0.901839
gene-Tsubulata_047146	-	JAKUCV010003743.1	-	12536	15593	6.028736	2.214265	4.622706
gene-Tsubulata_047147	POD1	JAKUCV010003743.1	-	17640	26671	21.281849	7.816508	16.318468
gene-Tsubulata_048769	-	JAKUCV010003745.1	-	2399	4716	0.000000	0.000000	0.000000
gene-Tsubulata_048767	-	JAKUCV010003746.1	+	14816	15820	0.532338	0.195520	0.408185
gene-Tsubulata_050725	-	JAKUCV010003744.1	+	13108	14553	121.094261	44.476128	92.852501
gene-Tsubulata_048768	CLKR27_3	JAKUCV010003746.1	+	22294	23632	5.930779	2.178287	4.547595
gene-Tsubulata_024402	UBP26_1	JAKUCV010003747.1	-	28	4333	1.940574	0.712744	1.487991
gene-Tsubulata_024408	-	JAKUCV010003747.1	-	51324	53124	10.012104	3.677297	7.677068
gene-Tsubulata_024406	ALDH3H1_1	JAKUCV010003747.1	-	42406	47703	18.168533	6.673033	13.931245
gene-Tsubulata_024407	-	JAKUCV010003747.1	+	43491	45251	21.168207	7.774769	16.231331
gene-Tsubulata_024409	ALDH3H1_2	JAKUCV010003747.1	-	73501	79414	70.478966	25.885878	54.041771
gene-Tsubulata_024411	-	JAKUCV010003747.1	+	110910	116637	49.581993	18.210732	38.018414
gene-Tsubulata_015330	-	JAKUCV010003748.1	+	6030	19506	8.235289	3.024699	6.314644
gene-Tsubulata_015334	-	JAKUCV010003748.1	+	46784	53265	6.772727	2.487522	5.193182
gene-Tsubulata_015336	-	JAKUCV010003748.1	-	61256	62105	8.563452	3.145229	6.566272
gene-Tsubulata_015335	-	JAKUCV010003748.1	-	55260	59895	65.587143	24.089186	50.290825
gene-Tsubulata_015339	-	JAKUCV010003748.1	-	83596	90632	7.481595	2.747879	5.736728
gene-Tsubulata_015341	-	JAKUCV010003748.1	+	103375	112261	15.902802	5.840864	12.193930
gene-Tsubulata_015344	PVA42	JAKUCV010003748.1	+	114905	117982	50.425751	18.520630	38.665390
gene-Tsubulata_015346	STP1_2	JAKUCV010003748.1	-	123495	127038	46.676186	17.143471	35.790302
gene-Tsubulata_015347	-	JAKUCV010003748.1	-	159010	160737	92.126160	33.836571	70.640373
gene-Tsubulata_041218	-	JAKUCV010003749.1	+	4722	7842	1.855211	0.681391	1.422536
gene-Tsubulata_015348	-	JAKUCV010003748.1	-	165899	172125	33.557770	12.325272	25.731380
gene-Tsubulata_041219	-	JAKUCV010003749.1	-	8041	10755	3.118649	1.145434	2.391314
gene-Tsubulata_041220	IGS1	JAKUCV010003749.1	+	17710	23210	0.000000	0.000000	0.000000
gene-Tsubulata_041221	-	JAKUCV010003749.1	-	23768	28233	40.178108	14.756823	30.807716
gene-Tsubulata_038111	-	JAKUCV010003752.1	-	20158	25825	0.000000	0.000000	0.000000
gene-Tsubulata_038110	-	JAKUCV010003752.1	+	4889	18897	63.361591	23.271774	48.584316
gene-Tsubulata_038112	-	JAKUCV010003752.1	+	26876	31471	40.221710	14.772838	30.841152
gene-Tsubulata_038117	-	JAKUCV010003752.1	-	54267	56220	42.345036	15.552703	32.469273
gene-Tsubulata_044361	-	JAKUCV010003754.1	-	14028	16790	1.032935	0.379382	0.792033
gene-Tsubulata_045948	OFUT9_1	JAKUCV010003755.1	+	6326	13375	23.518276	8.637914	18.033312
gene-Tsubulata_045951	-	JAKUCV010003755.1	+	26588	29023	0.000000	0.000000	0.000000
gene-Tsubulata_032592	-	JAKUCV010003756.1	+	27093	30730	0.723423	0.265703	0.554705
gene-Tsubulata_045950	FOLD4	JAKUCV010003755.1	+	14522	19723	20.053169	7.365232	15.376344
gene-Tsubulata_032593	RPL26A_2	JAKUCV010003756.1	-	32768	33208	265.353729	97.460487	203.467575
gene-Tsubulata_027920	-	JAKUCV010003757.1	-	40535	40864	5.066667	1.860912	3.885012
gene-Tsubulata_027923	-	JAKUCV010003757.1	+	76204	81931	1.079872	0.396621	0.828023
gene-Tsubulata_027924	AMT2	JAKUCV010003757.1	+	83416	85825	2.398363	0.880883	1.839014
gene-Tsubulata_027925	-	JAKUCV010003757.1	-	86181	88784	24.891378	9.142234	19.086178
gene-Tsubulata_027926	-	JAKUCV010003757.1	-	89219	92885	53.007168	19.468746	40.644768
gene-Tsubulata_046203	-	JAKUCV010003760.1	-	6149	13866	0.433396	0.159180	0.332319
gene-Tsubulata_046205	KIN8A	JAKUCV010003760.1	-	19644	23512	0.599603	0.220225	0.459763
gene-Tsubulata_046206	-	JAKUCV010003760.1	+	25747	26667	2.478819	0.910433	1.900706
gene-Tsubulata_046207	-	JAKUCV010003760.1	-	28484	32742	6.039493	2.218216	4.630954
gene-Tsubulata_032278	RH41_2	JAKUCV010003762.1	-	51331	54427	11.446104	4.203984	8.776628
gene-Tsubulata_035009	-	JAKUCV010003763.1	+	20511	36140	49.450260	18.162348	37.917404
gene-Tsubulata_035011	-	JAKUCV010003763.1	-	43779	45959	2.045858	0.751413	1.568720
gene-Tsubulata_035010	PUB44	JAKUCV010003763.1	-	37135	42757	15.240452	5.597592	11.686053
gene-Tsubulata_035013	-	JAKUCV010003763.1	+	51717	53712	13.905405	5.107249	10.662368
gene-Tsubulata_035014	-	JAKUCV010003763.1	-	53953	61501	64.379318	23.645569	49.364689
gene-Tsubulata_050189	-	JAKUCV010003766.1	+	4330	5100	0.343709	0.126239	0.263549
gene-Tsubulata_050191	-	JAKUCV010003766.1	+	16600	17223	2.879006	1.057416	2.207561
gene-Tsubulata_051082	-	JAKUCV010003764.1	+	6976	9223	91.991028	33.786942	70.536758
gene-Tsubulata_013480	-	JAKUCV010003768.1	+	18872	26996	29.252371	10.743962	22.430094
gene-Tsubulata_013481	HCC1	JAKUCV010003768.1	-	27419	30647	20.435015	7.505478	15.669133
gene-Tsubulata_013486	TBL3	JAKUCV010003768.1	-	78062	80569	0.989039	0.363259	0.758374
gene-Tsubulata_013483	-	JAKUCV010003768.1	-	31287	33634	144.950058	53.238007	111.144615
gene-Tsubulata_013487	GRXS16	JAKUCV010003768.1	+	84524	86595	58.335011	21.425585	44.730045
gene-Tsubulata_013488	-	JAKUCV010003768.1	+	87681	93926	40.504868	14.876838	31.058270
gene-Tsubulata_013490	-	JAKUCV010003768.1	+	96977	97684	0.211864	0.077815	0.162453
gene-Tsubulata_013489	-	JAKUCV010003768.1	+	95008	95340	101.525528	37.288822	77.847610
gene-Tsubulata_013491	ACX4	JAKUCV010003768.1	-	98426	103777	119.399200	43.853558	91.552765
gene-Tsubulata_013493	-	JAKUCV010003768.1	+	115228	122837	5.873455	2.157233	4.503640
gene-Tsubulata_013494	-	JAKUCV010003768.1	+	123364	124900	53.474976	19.640566	41.003471
gene-Tsubulata_013495	-	JAKUCV010003768.1	-	125037	126283	79.948204	29.363789	61.302582
gene-Tsubulata_013497	-	JAKUCV010003768.1	+	168811	188907	0.137132	0.050367	0.105150
gene-Tsubulata_013863	-	JAKUCV010003770.1	+	7810	8980	0.000000	0.000000	0.000000
gene-Tsubulata_046085	-	JAKUCV010003769.1	-	10958	11296	6540.175293	2402.109375	5014.867188
gene-Tsubulata_013864	-	JAKUCV010003770.1	-	12114	14586	0.579648	0.212896	0.444462
gene-Tsubulata_013866	-	JAKUCV010003770.1	+	53161	57735	77.932632	28.623501	59.757080
gene-Tsubulata_013875	-	JAKUCV010003770.1	-	145488	150651	5.639282	2.071225	4.324081
gene-Tsubulata_013876	-	JAKUCV010003770.1	+	145683	147286	31.438433	11.546870	24.106319
gene-Tsubulata_013867	GLCAT14B_1	JAKUCV010003770.1	+	62669	66327	24.975435	9.173107	19.150631
gene-Tsubulata_913868	-	JAKUCV010003770.1	-	66807	68619	0.000000	0.000000	0.000000
gene-Tsubulata_813868	-	JAKUCV010003770.1	-	69498	71504	84.696053	31.107605	64.943130
gene-Tsubulata_713868	-	JAKUCV010003770.1	-	81035	82857	0.000000	0.000000	0.000000
gene-Tsubulata_013869	-	JAKUCV010003770.1	+	85861	98203	0.000000	0.000000	0.000000
gene-Tsubulata_013868	-	JAKUCV010003770.1	-	88478	89925	0.000000	0.000000	0.000000
gene-Tsubulata_013871	-	JAKUCV010003770.1	-	106899	107159	0.000000	0.000000	0.000000
gene-Tsubulata_013874	-	JAKUCV010003770.1	+	119723	141576	12.912816	4.742686	9.901272
gene-Tsubulata_013877	-	JAKUCV010003770.1	+	150661	153246	21.687752	7.965590	16.629705
gene-Tsubulata_013879	-	JAKUCV010003770.1	-	154357	158731	12.623333	4.636363	9.679302
gene-Tsubulata_013880	-	JAKUCV010003770.1	+	154638	155207	0.000000	0.000000	0.000000
gene-Tsubulata_013881	HO1	JAKUCV010003770.1	-	159647	162896	75.462738	27.716345	57.863216
gene-Tsubulata_013883	PER25	JAKUCV010003770.1	-	169730	171258	0.000000	0.000000	0.000000
gene-Tsubulata_013882	-	JAKUCV010003770.1	-	163631	167348	6.102540	2.241372	4.679297
gene-Tsubulata_013884	SPX2	JAKUCV010003770.1	-	183775	186573	38.393597	14.101399	29.439390
gene-Tsubulata_032326	-	JAKUCV010003771.1	-	21383	22912	0.335689	0.123294	0.257399
gene-Tsubulata_032325	-	JAKUCV010003771.1	+	11817	18342	4.322176	1.587471	3.314152
gene-Tsubulata_032329	-	JAKUCV010003771.1	+	37707	38240	2.496255	0.916837	1.914075
gene-Tsubulata_032328	-	JAKUCV010003771.1	-	33213	37331	15.819274	5.810185	12.129882
gene-Tsubulata_032330	-	JAKUCV010003771.1	-	38723	41496	6.126445	2.250152	4.697628
gene-Tsubulata_032331	-	JAKUCV010003771.1	+	51673	58284	1.168933	0.429332	0.896313
gene-Tsubulata_032332	-	JAKUCV010003771.1	-	59406	61970	2.176148	0.799267	1.668624
gene-Tsubulata_032336	-	JAKUCV010003771.1	+	73776	74087	76.530449	28.108500	58.681915
gene-Tsubulata_047898	-	JAKUCV010003772.1	+	26076	27509	13.137269	4.825124	10.073378
gene-Tsubulata_016254	-	JAKUCV010003773.1	-	102860	104302	118.464325	43.510189	90.835922
gene-Tsubulata_043090	-	JAKUCV010003778.1	-	15225	19865	1.366379	0.501851	1.047710
gene-Tsubulata_043089	GIP2_6	JAKUCV010003778.1	+	11742	14347	123.070007	45.201790	94.367462
gene-Tsubulata_043092	-	JAKUCV010003778.1	+	26794	42241	0.190368	0.069919	0.145970
gene-Tsubulata_043091	-	JAKUCV010003778.1	+	22108	25628	51.182327	18.798510	39.245518
gene-Tsubulata_026467	-	JAKUCV010003779.1	-	25499	28256	0.000000	0.000000	0.000000
gene-Tsubulata_026465	NSA2	JAKUCV010003779.1	-	5047	8233	68.587830	25.191294	52.591686
gene-Tsubulata_026469	-	JAKUCV010003779.1	-	33907	38266	0.000000	0.000000	0.000000
gene-Tsubulata_026468	-	JAKUCV010003779.1	-	30447	31541	28.989038	10.647244	22.228176
gene-Tsubulata_026470	-	JAKUCV010003779.1	-	41327	42655	775.050476	284.664551	594.292175
gene-Tsubulata_026472	-	JAKUCV010003779.1	-	47882	50121	0.304381	0.111795	0.233393
gene-Tsubulata_026471	CEL1	JAKUCV010003779.1	-	43650	46161	83.045761	30.501476	63.677719
gene-Tsubulata_043145	-	JAKUCV010003780.1	+	28623	29546	0.169913	0.062407	0.130286
gene-Tsubulata_026474	BDG3	JAKUCV010003779.1	+	68869	73523	7.451863	2.736959	5.713930
gene-Tsubulata_032950	RUP2_2	JAKUCV010003781.1	-	42783	52427	8.249166	3.029796	6.325284
gene-Tsubulata_044299	-	JAKUCV010003784.1	+	290	5258	5.681065	2.086571	4.356120
gene-Tsubulata_044303	-	JAKUCV010003784.1	-	15971	16186	18.631945	6.843237	14.286577
gene-Tsubulata_044300	NDPK2	JAKUCV010003784.1	-	5701	9711	12.351618	4.536566	9.470958
gene-Tsubulata_044301	-	JAKUCV010003784.1	+	5765	6919	0.011193	0.004111	0.008583
gene-Tsubulata_039294	-	JAKUCV010003785.1	-	14384	15921	3.223188	1.183829	2.471472
gene-Tsubulata_044308	-	JAKUCV010003784.1	+	38708	40991	1730.107178	635.442688	1326.609253
gene-Tsubulata_039295	-	JAKUCV010003785.1	-	16048	18479	309.237091	113.578201	237.116409
gene-Tsubulata_039296	-	JAKUCV010003785.1	-	19946	22115	189.066299	69.441246	144.972015
gene-Tsubulata_039297	-	JAKUCV010003785.1	+	23693	29854	127.811134	46.943134	98.002853
gene-Tsubulata_039298	-	JAKUCV010003785.1	-	28519	29797	0.000000	0.000000	0.000000
gene-Tsubulata_039299	-	JAKUCV010003785.1	+	32103	34554	2.160488	0.793515	1.656616
gene-Tsubulata_039301	PCMPE8	JAKUCV010003785.1	+	40335	41606	0.627358	0.230419	0.481045
gene-Tsubulata_039302	-	JAKUCV010003785.1	+	54791	57368	0.248756	0.091364	0.190741
gene-Tsubulata_050400	-	JAKUCV010003787.1	+	3185	5554	0.456118	0.167525	0.349742
gene-Tsubulata_039300	APC2_3	JAKUCV010003785.1	+	34770	37908	29.829384	10.955891	22.872536
gene-Tsubulata_040844	-	JAKUCV010003790.1	+	2206	5933	0.255346	0.093785	0.195794
