Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_050619	-	JAKUCV010001207.1	-	3225	5423	78.811989	29.562614	59.975307
gene-Tsubulata_037066	-	JAKUCV010001210.1	-	5276	7967	0.251756	0.094434	0.191584
gene-Tsubulata_037069	-	JAKUCV010001210.1	+	31303	35297	8.568035	3.213896	6.520207
gene-Tsubulata_027549	-	JAKUCV010001211.1	-	73489	75480	151.271820	56.742516	115.116676
gene-Tsubulata_028711	-	JAKUCV010001215.1	-	3189	5847	14.510272	5.442847	11.042203
gene-Tsubulata_028712	NDL1	JAKUCV010001215.1	-	42057	46265	7.814220	2.931137	5.946560
gene-Tsubulata_035593	-	JAKUCV010001217.1	+	344	2637	19.831617	7.438900	15.091706
gene-Tsubulata_035595	-	JAKUCV010001217.1	+	9438	9950	57.647175	21.623629	43.869049
gene-Tsubulata_035596	-	JAKUCV010001217.1	+	11071	16736	73.833870	27.695309	56.186996
gene-Tsubulata_035600	-	JAKUCV010001217.1	-	42518	49758	56.962627	21.366852	43.348114
gene-Tsubulata_035601	-	JAKUCV010001217.1	+	50613	54161	99.464828	37.309559	75.691956
gene-Tsubulata_035602	-	JAKUCV010001217.1	-	54451	56085	28.935938	10.853957	22.020021
gene-Tsubulata_035603	-	JAKUCV010001217.1	-	56967	59915	435.946136	163.524704	331.751587
gene-Tsubulata_035605	OPR11_6	JAKUCV010001217.1	+	68354	71414	2.038764	0.764747	1.551483
gene-Tsubulata_035606	OPR11_7	JAKUCV010001217.1	+	71968	72582	0.000000	0.000000	0.000000
gene-Tsubulata_038908	PEX11B	JAKUCV010001218.1	+	11759	15311	0.465063	0.174447	0.353909
gene-Tsubulata_038910	-	JAKUCV010001218.1	-	29549	32434	0.424905	0.159383	0.323349
gene-Tsubulata_038909	CNR6_2	JAKUCV010001218.1	+	26339	29077	96.019737	36.017292	73.070267
gene-Tsubulata_035855	CRY1_1	JAKUCV010001219.1	-	80	403	2.924383	1.096945	2.225433
gene-Tsubulata_038911	-	JAKUCV010001218.1	-	53179	56051	4.564226	1.712055	3.473340
gene-Tsubulata_004638	MPK16	JAKUCV010001220.1	+	30523	35014	52.971771	19.869871	40.311104
gene-Tsubulata_004639	BPM2_1	JAKUCV010001220.1	-	37021	41649	59.769669	22.419783	45.484249
gene-Tsubulata_004643	GK3	JAKUCV010001220.1	+	84407	85129	52.533886	19.705620	39.977875
gene-Tsubulata_004644	-	JAKUCV010001220.1	+	88855	91684	0.221021	0.082906	0.168195
gene-Tsubulata_004645	-	JAKUCV010001220.1	-	92356	99842	39.749020	14.909976	30.248693
gene-Tsubulata_004647	-	JAKUCV010001220.1	+	121974	123160	3.160377	1.185467	2.405022
gene-Tsubulata_004648	ABCI12	JAKUCV010001220.1	+	123462	127499	17.337847	6.503478	13.193965
gene-Tsubulata_004656	-	JAKUCV010001220.1	-	188812	201534	1.387828	0.520578	1.056126
gene-Tsubulata_004646	-	JAKUCV010001220.1	+	116578	121338	252.052551	94.545670	191.810013
gene-Tsubulata_004658	-	JAKUCV010001220.1	-	214705	215409	28.947517	10.858301	22.028835
gene-Tsubulata_004659	-	JAKUCV010001220.1	-	217160	221038	67.153465	25.189466	51.103260
gene-Tsubulata_004660	CBSDUF1_1	JAKUCV010001220.1	-	227230	231935	50.330795	18.879232	38.301342
gene-Tsubulata_004663	IPT5	JAKUCV010001220.1	-	250367	251344	14.247444	5.344259	10.842194
gene-Tsubulata_004661	-	JAKUCV010001220.1	-	232703	234831	1175.976318	441.112244	894.908752
gene-Tsubulata_004664	-	JAKUCV010001220.1	+	274212	277696	67.125076	25.178818	51.081661
gene-Tsubulata_004665	-	JAKUCV010001220.1	+	284215	286155	109.501289	41.074265	83.329620
gene-Tsubulata_004667	-	JAKUCV010001220.1	+	306149	306595	12.266219	4.601096	9.334496
gene-Tsubulata_004666	-	JAKUCV010001220.1	+	299082	304741	47.767422	17.917704	36.350632
gene-Tsubulata_004668	LUL4	JAKUCV010001220.1	+	308262	314798	11.436548	4.289884	8.703123
gene-Tsubulata_004669	-	JAKUCV010001220.1	+	317765	320583	115.832428	43.449093	88.147568
gene-Tsubulata_035612	-	JAKUCV010001223.1	-	15218	23792	58.262844	21.854568	44.337566
gene-Tsubulata_035615	-	JAKUCV010001223.1	-	45931	47941	108.661179	40.759136	82.690308
gene-Tsubulata_035616	-	JAKUCV010001223.1	+	49332	53453	5.203808	1.951964	3.960057
gene-Tsubulata_031363	-	JAKUCV010001225.1	+	8335	9294	1.644792	0.616966	1.251674
gene-Tsubulata_031365	-	JAKUCV010001225.1	-	20785	21138	11.669492	4.377262	8.880392
gene-Tsubulata_010690	-	JAKUCV010001226.1	-	95004	95725	0.000000	0.000000	0.000000
gene-Tsubulata_010685	-	JAKUCV010001226.1	+	61652	68213	0.000000	0.000000	0.000000
gene-Tsubulata_010687	-	JAKUCV010001226.1	-	67874	69712	0.000000	0.000000	0.000000
gene-Tsubulata_035617	-	JAKUCV010001223.1	+	54188	59393	0.000000	0.000000	0.000000
gene-Tsubulata_035618	GCP3	JAKUCV010001223.1	-	57836	63698	20.872883	7.829481	15.884100
gene-Tsubulata_010696	-	JAKUCV010001226.1	-	217501	221499	53.383186	20.024193	40.624187
gene-Tsubulata_008454	-	JAKUCV010001227.1	-	7098	12976	39.776207	14.920176	30.269382
gene-Tsubulata_008456	LAF3	JAKUCV010001227.1	-	45227	50976	48.477829	18.184179	36.891247
gene-Tsubulata_008458	-	JAKUCV010001227.1	-	85410	94239	267.157288	100.211502	203.304596
gene-Tsubulata_008464	-	JAKUCV010001227.1	+	182346	186880	0.000000	0.000000	0.000000
gene-Tsubulata_008466	RR9	JAKUCV010001227.1	+	189347	190849	3.352889	1.257679	2.551522
gene-Tsubulata_008459	-	JAKUCV010001227.1	-	99988	119121	28.372648	10.642666	21.591362
gene-Tsubulata_008468	-	JAKUCV010001227.1	-	230039	236290	18.732393	7.026577	14.255205
gene-Tsubulata_008469	-	JAKUCV010001227.1	+	236400	238862	150.644806	56.507320	114.639511
gene-Tsubulata_049630	-	JAKUCV010001229.1	-	1	1195	0.253211	0.094980	0.192692
gene-Tsubulata_043001	SVR3_2	JAKUCV010001231.1	-	44394	45773	13.859848	5.198871	10.547235
gene-Tsubulata_007718	-	JAKUCV010001230.1	+	21470	26917	17.736156	6.652886	13.497076
gene-Tsubulata_007719	-	JAKUCV010001230.1	-	26242	26694	0.000000	0.000000	0.000000
gene-Tsubulata_048352	-	JAKUCV010001232.1	-	138	17137	4.636768	1.739266	3.528544
gene-Tsubulata_048354	-	JAKUCV010001232.1	-	17340	21404	9.442633	3.541960	7.185770
gene-Tsubulata_024790	-	JAKUCV010001234.1	+	21253	27882	16.013206	6.006602	12.185925
gene-Tsubulata_024791	EXLA2	JAKUCV010001234.1	+	30966	33518	22.941212	8.605318	17.458082
gene-Tsubulata_024794	LOG5_3	JAKUCV010001234.1	+	81712	85810	5.315702	1.993936	4.045208
gene-Tsubulata_040886	-	JAKUCV010001236.1	+	17563	19530	0.267452	0.100322	0.203529
gene-Tsubulata_040884	-	JAKUCV010001236.1	-	1573	3345	136.604721	51.240841	103.955124
gene-Tsubulata_040885	-	JAKUCV010001236.1	+	8784	16828	6.729099	2.524105	5.120791
gene-Tsubulata_040887	-	JAKUCV010001236.1	-	20129	21110	3.092391	1.159965	2.353285
gene-Tsubulata_040891	-	JAKUCV010001236.1	+	30457	31677	13.493857	5.061586	10.268720
gene-Tsubulata_040892	-	JAKUCV010001236.1	+	31702	38588	2.679643	1.005142	2.039187
gene-Tsubulata_040893	-	JAKUCV010001236.1	-	38289	40029	0.000000	0.000000	0.000000
gene-Tsubulata_040896	-	JAKUCV010001236.1	-	44116	45077	1.383966	0.519130	1.053187
gene-Tsubulata_040897	-	JAKUCV010001236.1	-	46280	47836	4.329480	1.624001	3.294700
gene-Tsubulata_040888	-	JAKUCV010001236.1	+	21841	25222	300.602753	112.756996	228.756348
gene-Tsubulata_048145	-	JAKUCV010001237.1	+	7235	15976	0.000000	0.000000	0.000000
gene-Tsubulata_051261	-	JAKUCV010001238.1	-	527	3644	1.601044	0.600556	1.218382
gene-Tsubulata_040895	OFUT13	JAKUCV010001236.1	-	40259	43084	23.116499	8.671068	17.591475
gene-Tsubulata_009134	-	JAKUCV010001239.1	+	307	43611	15.556218	5.835184	11.838161
gene-Tsubulata_009135	-	JAKUCV010001239.1	-	41892	43209	29.917675	11.222210	22.767117
gene-Tsubulata_009136	IPT9	JAKUCV010001239.1	-	45249	54703	21.187227	7.947393	16.123314
gene-Tsubulata_009137	TBL31	JAKUCV010001239.1	+	59819	63169	6.880322	2.580830	5.235871
gene-Tsubulata_009138	-	JAKUCV010001239.1	-	63597	67837	21.882544	8.208208	16.652445
gene-Tsubulata_009139	-	JAKUCV010001239.1	+	92470	95712	6.468314	2.426284	4.922336
gene-Tsubulata_009142	-	JAKUCV010001239.1	-	115827	120539	87.170235	32.697819	66.335861
gene-Tsubulata_009144	ETR1	JAKUCV010001239.1	+	128744	143929	48.036716	18.018717	36.555565
gene-Tsubulata_009149	-	JAKUCV010001239.1	-	185883	188080	33.477379	12.557466	25.476023
gene-Tsubulata_009148	-	JAKUCV010001239.1	+	173204	176683	1143.155273	428.800995	869.932251
gene-Tsubulata_009151	-	JAKUCV010001239.1	+	222365	228922	29.792608	11.175297	22.671942
gene-Tsubulata_045742	AIP12_1	JAKUCV010001240.1	-	6006	9670	77.833328	29.195517	59.230553
gene-Tsubulata_036538	-	JAKUCV010001242.1	-	43601	50448	35.445774	13.295816	26.973957
gene-Tsubulata_036539	-	JAKUCV010001242.1	+	44236	46087	6.533784	2.450842	4.972158
gene-Tsubulata_033682	-	JAKUCV010001244.1	+	39822	42109	0.000000	0.000000	0.000000
gene-Tsubulata_033676	-	JAKUCV010001244.1	+	6742	8897	0.000000	0.000000	0.000000
gene-Tsubulata_033679	-	JAKUCV010001244.1	+	23271	27911	29.860081	11.200606	22.723288
gene-Tsubulata_033680	-	JAKUCV010001244.1	+	34347	36965	0.080817	0.030315	0.061501
gene-Tsubulata_037726	RIBA1_2	JAKUCV010001246.1	-	12437	16596	37.474125	14.056657	28.517515
gene-Tsubulata_037727	DIT2	JAKUCV010001246.1	+	19977	23723	97.207069	36.462666	73.973824
gene-Tsubulata_037729	MCM9	JAKUCV010001246.1	-	25749	32368	10.847083	4.068774	8.254545
gene-Tsubulata_037731	-	JAKUCV010001246.1	+	54688	58173	12.343354	4.630029	9.393196
gene-Tsubulata_037730	SF3B1	JAKUCV010001246.1	-	32681	39166	92.091797	34.543911	70.081139
gene-Tsubulata_050262	BRR2C_2	JAKUCV010001249.1	+	494	5680	5.763124	2.161765	4.385692
gene-Tsubulata_037732	RPS6B_2	JAKUCV010001246.1	-	58447	60766	993.804077	372.778900	756.277161
gene-Tsubulata_050263	-	JAKUCV010001249.1	-	8035	15675	24.359789	9.137430	18.537607
gene-Tsubulata_048623	KCS19_3	JAKUCV010001250.1	-	8172	9455	9.837228	3.689974	7.486053
gene-Tsubulata_048624	-	JAKUCV010001250.1	+	12232	15087	48.276714	18.108740	36.738201
gene-Tsubulata_018414	-	JAKUCV010001252.1	+	28590	32152	40.399799	15.154086	30.743931
gene-Tsubulata_047397	-	JAKUCV010001256.1	-	18205	20163	3.804492	1.427076	2.895189
gene-Tsubulata_024591	HDG5	JAKUCV010001257.1	+	1	3152	23.317715	8.746545	17.744598
gene-Tsubulata_024594	-	JAKUCV010001257.1	+	44391	51205	35.721077	13.399083	27.183458
gene-Tsubulata_024596	-	JAKUCV010001257.1	+	56313	62385	3.711377	1.392149	2.824329
gene-Tsubulata_024597	-	JAKUCV010001257.1	+	69781	75029	20.210617	7.581063	15.380122
gene-Tsubulata_024599	-	JAKUCV010001257.1	+	83256	85701	8.262283	3.099207	6.287533
gene-Tsubulata_024598	-	JAKUCV010001257.1	+	76069	82703	196.307861	73.635674	149.388748
gene-Tsubulata_024600	-	JAKUCV010001257.1	-	85998	88561	70.489563	26.440847	53.642002
gene-Tsubulata_024601	DAD1_3	JAKUCV010001257.1	+	88658	91227	91.647583	34.377285	69.743095
gene-Tsubulata_050797	-	JAKUCV010001258.1	+	9056	12561	57.190140	21.452192	43.521248
gene-Tsubulata_043953	-	JAKUCV010001259.1	-	4732	8006	28.421480	10.660983	21.628523
gene-Tsubulata_043956	CET2	JAKUCV010001259.1	+	23894	25436	0.000000	0.000000	0.000000
gene-Tsubulata_043957	-	JAKUCV010001259.1	+	34195	37227	0.216716	0.081291	0.164919
gene-Tsubulata_043958	PARP3_3	JAKUCV010001259.1	+	39783	42106	0.000000	0.000000	0.000000
gene-Tsubulata_043954	-	JAKUCV010001259.1	-	10630	13540	57.896301	21.717077	44.058632
gene-Tsubulata_040640	-	JAKUCV010001260.1	-	3327	10566	9.692721	3.635769	7.376085
gene-Tsubulata_040642	-	JAKUCV010001260.1	+	44809	46119	62.730740	23.530489	47.737602
gene-Tsubulata_040643	-	JAKUCV010001260.1	-	46732	49299	6.688084	2.508720	5.089580
gene-Tsubulata_040644	-	JAKUCV010001260.1	-	50753	53485	6.031511	2.262438	4.589932
gene-Tsubulata_043761	-	JAKUCV010001262.1	-	23031	24245	0.109465	0.041061	0.083302
gene-Tsubulata_043760	-	JAKUCV010001262.1	+	9416	22636	4.500316	1.688082	3.424705
gene-Tsubulata_043762	-	JAKUCV010001262.1	+	40541	42753	12.024903	4.510578	9.150857
gene-Tsubulata_039036	-	JAKUCV010001266.1	-	125	1709	0.342276	0.128389	0.260469
gene-Tsubulata_024168	FUT13_1	JAKUCV010001264.1	-	48846	52545	15.275651	5.729943	11.624651
gene-Tsubulata_039037	-	JAKUCV010001266.1	+	8730	9209	152.687500	57.273540	116.193993
gene-Tsubulata_039038	CML3_3	JAKUCV010001266.1	+	13574	14029	12.251097	4.595423	9.322989
gene-Tsubulata_039043	-	JAKUCV010001266.1	+	58179	59351	1.152742	0.432397	0.877228
gene-Tsubulata_040916	-	JAKUCV010001267.1	-	4043	6000	7.917333	2.969815	6.025028
gene-Tsubulata_040917	-	JAKUCV010001267.1	-	7986	12117	15.269150	5.727504	11.619703
gene-Tsubulata_040920	-	JAKUCV010001267.1	+	31870	33171	0.044547	0.016710	0.033900
gene-Tsubulata_040919	-	JAKUCV010001267.1	+	20406	31510	33.710350	12.644854	25.653315
gene-Tsubulata_040923	-	JAKUCV010001267.1	-	39010	41757	34.184822	12.822830	26.014383
gene-Tsubulata_036112	-	JAKUCV010001269.1	-	47506	51483	0.000000	0.000000	0.000000
gene-Tsubulata_040924	TAX2	JAKUCV010001267.1	-	42541	49994	6.531125	2.449845	4.970135
gene-Tsubulata_036113	GLY1_4	JAKUCV010001269.1	-	53787	55902	4.077388	1.529440	3.102860
gene-Tsubulata_040364	-	JAKUCV010001270.1	+	5891	14767	16.344078	6.130713	12.437716
gene-Tsubulata_040365	-	JAKUCV010001270.1	-	15696	22334	16.208630	6.079906	12.334641
gene-Tsubulata_044154	CBSX2	JAKUCV010001271.1	+	11306	14775	98.936874	37.111519	75.290184
gene-Tsubulata_044155	-	JAKUCV010001271.1	+	15732	28983	3.623171	1.359062	2.757205
gene-Tsubulata_015753	-	JAKUCV010001274.1	-	36831	39983	8.406092	3.153150	6.396970
gene-Tsubulata_015757	-	JAKUCV010001274.1	+	86866	88401	1.759344	0.659935	1.338847
gene-Tsubulata_015754	-	JAKUCV010001274.1	+	71887	79098	11.675866	4.379653	8.885242
gene-Tsubulata_015759	-	JAKUCV010001274.1	+	97189	98362	1.464680	0.549406	1.114610
gene-Tsubulata_015760	SCD2_2	JAKUCV010001274.1	+	99780	105597	70.144524	26.311422	53.379429
gene-Tsubulata_015763	SCPL45_2	JAKUCV010001274.1	+	140204	143451	22.975798	8.618291	17.484402
gene-Tsubulata_039062	-	JAKUCV010001276.1	-	39017	40051	0.825607	0.309688	0.628280
gene-Tsubulata_039060	-	JAKUCV010001276.1	-	25708	36051	11.241676	4.216787	8.554828
gene-Tsubulata_039063	D6PK	JAKUCV010001276.1	+	41854	44355	14.684211	5.508092	11.174569
gene-Tsubulata_039066	-	JAKUCV010001276.1	+	51207	59310	6.488180	2.433736	4.937454
gene-Tsubulata_037443	-	JAKUCV010001277.1	-	13709	18125	13.795647	5.174788	10.498380
gene-Tsubulata_037445	-	JAKUCV010001277.1	-	18821	22624	2.199739	0.825129	1.673984
gene-Tsubulata_037446	-	JAKUCV010001277.1	+	24850	29191	14.855043	5.572171	11.304571
gene-Tsubulata_017071	-	JAKUCV010001278.1	-	6513	7595	0.138504	0.051953	0.105400
gene-Tsubulata_037450	-	JAKUCV010001277.1	-	51027	61341	1.098731	0.412137	0.836126
gene-Tsubulata_037447	-	JAKUCV010001277.1	-	30317	37682	26.605614	9.979846	20.246664
gene-Tsubulata_017072	-	JAKUCV010001278.1	+	13654	17410	38.691334	14.513235	29.443800
gene-Tsubulata_017076	-	JAKUCV010001278.1	-	46716	50427	0.961019	0.360481	0.731328
gene-Tsubulata_017074	-	JAKUCV010001278.1	+	35581	38793	33.349888	12.509644	25.379004
gene-Tsubulata_017073	CRK5	JAKUCV010001278.1	+	28172	33736	191.643219	71.885948	145.838989
gene-Tsubulata_017077	-	JAKUCV010001278.1	+	54842	68867	49.791733	18.677029	37.891117
gene-Tsubulata_017078	-	JAKUCV010001278.1	-	68986	76469	28.810827	10.807029	21.924814
gene-Tsubulata_017087	-	JAKUCV010001278.1	+	157759	158340	1.030928	0.386704	0.784528
gene-Tsubulata_038476	-	JAKUCV010001280.1	+	30644	32357	0.000000	0.000000	0.000000
gene-Tsubulata_038478	-	JAKUCV010001280.1	+	40900	45433	0.000000	0.000000	0.000000
gene-Tsubulata_017079	-	JAKUCV010001278.1	-	90730	97247	39.846256	14.946451	30.322689
gene-Tsubulata_038480	PCMPH26_2	JAKUCV010001280.1	+	57787	58395	1.507389	0.565426	1.147111
gene-Tsubulata_038479	-	JAKUCV010001280.1	-	46867	56362	13.110951	4.917957	9.977331
gene-Tsubulata_018065	-	JAKUCV010001282.1	+	9896	16865	49.393532	18.527662	37.588093
gene-Tsubulata_018069	MOR1	JAKUCV010001282.1	-	132329	154535	72.411797	27.161884	55.104813
gene-Tsubulata_039345	EOT1	JAKUCV010001283.1	-	21556	24198	6.364834	2.387468	4.843589
gene-Tsubulata_039453	-	JAKUCV010001284.1	+	40552	46922	29.895649	11.213948	22.750355
gene-Tsubulata_039341	-	JAKUCV010001283.1	+	6498	8233	397.745544	149.195557	302.681244
gene-Tsubulata_039343	VHAA3_2	JAKUCV010001283.1	-	7575	15619	104.497749	39.197422	79.521973
gene-Tsubulata_039454	-	JAKUCV010001284.1	-	47260	53331	8.923935	3.347395	6.791045
gene-Tsubulata_048273	-	JAKUCV010001288.1	+	25051	26022	0.000000	0.000000	0.000000
gene-Tsubulata_006959	-	JAKUCV010001289.1	+	610	3970	9.578374	3.592877	7.289068
gene-Tsubulata_006968	-	JAKUCV010001289.1	+	177645	181720	2.888784	1.083592	2.198342
gene-Tsubulata_006969	-	JAKUCV010001289.1	+	184046	188286	1.015077	0.380758	0.772466
gene-Tsubulata_006974	COQ3_2	JAKUCV010001289.1	+	209733	213620	1.209499	0.453687	0.920419
gene-Tsubulata_006975	COQ3_3	JAKUCV010001289.1	+	214378	220521	0.000000	0.000000	0.000000
gene-Tsubulata_006979	-	JAKUCV010001289.1	-	252470	261328	3.689204	1.383832	2.807455
gene-Tsubulata_006976	VPS53	JAKUCV010001289.1	-	223319	236135	88.161194	33.069527	67.089973
gene-Tsubulata_042672	-	JAKUCV010001291.1	-	43573	46300	26.840057	10.067786	20.425074
gene-Tsubulata_045813	-	JAKUCV010001293.1	-	6735	10061	5.016531	1.881716	3.817541
gene-Tsubulata_045814	-	JAKUCV010001293.1	-	10101	10493	1.333333	0.500137	1.014656
gene-Tsubulata_045812	CBF5	JAKUCV010001293.1	+	3091	4896	223.275192	83.751198	169.910675
gene-Tsubulata_045816	SDP1_2	JAKUCV010001293.1	+	22389	28338	13.717136	5.145339	10.438633
gene-Tsubulata_022759	-	JAKUCV010001295.1	+	16839	21485	457.399994	171.572113	348.077820
gene-Tsubulata_022765	-	JAKUCV010001295.1	+	71629	79540	17.793522	6.674404	13.540730
gene-Tsubulata_022766	-	JAKUCV010001295.1	-	79060	81571	41.161026	15.439626	31.323219
gene-Tsubulata_017720	-	JAKUCV010001296.1	-	29982	30661	0.000000	0.000000	0.000000
gene-Tsubulata_017713	-	JAKUCV010001296.1	+	7353	11061	8.809546	3.304487	6.703996
gene-Tsubulata_017717	-	JAKUCV010001296.1	+	18228	20925	4.546373	1.705358	3.459754
gene-Tsubulata_017729	-	JAKUCV010001296.1	-	135722	136275	3.476659	1.304105	2.645710
gene-Tsubulata_017730	-	JAKUCV010001296.1	-	136654	139649	9.893523	3.711091	7.528893
gene-Tsubulata_017726	PP2A3	JAKUCV010001296.1	-	77752	82674	443.942780	166.524277	337.836975
gene-Tsubulata_041919	FTIP3_4	JAKUCV010001297.1	+	24175	28523	219.253479	82.242638	166.850174
gene-Tsubulata_019976	EGS1_2	JAKUCV010001300.1	+	2606	5270	0.000000	0.000000	0.000000
gene-Tsubulata_046272	-	JAKUCV010001298.1	+	15636	21032	13.435672	5.039761	10.224442
gene-Tsubulata_046273	-	JAKUCV010001298.1	+	26674	28537	0.000000	0.000000	0.000000
gene-Tsubulata_046274	RPK2	JAKUCV010001298.1	+	29892	30890	2.477707	0.929395	1.885516
gene-Tsubulata_019977	-	JAKUCV010001300.1	-	6185	9207	34.172241	12.818111	26.004807
gene-Tsubulata_019979	-	JAKUCV010001300.1	+	20738	22090	4.181818	1.568613	3.182331
gene-Tsubulata_619977	-	JAKUCV010001300.1	-	22635	26157	3.014260	1.130658	2.293828
gene-Tsubulata_719977	-	JAKUCV010001300.1	-	32632	34838	13.968240	5.239529	10.629722
gene-Tsubulata_919977	-	JAKUCV010001300.1	-	36300	40007	125.751984	47.169949	95.696274
gene-Tsubulata_019982	-	JAKUCV010001300.1	+	42497	46829	9.427247	3.536189	7.174061
gene-Tsubulata_819986	-	JAKUCV010001300.1	+	138172	140049	2.139776	0.802636	1.628353
gene-Tsubulata_819977	-	JAKUCV010001300.1	-	52395	55612	0.000000	0.000000	0.000000
gene-Tsubulata_019983	-	JAKUCV010001300.1	-	75430	91706	2.261753	0.848390	1.721176
gene-Tsubulata_019985	-	JAKUCV010001300.1	-	115203	116174	0.308642	0.115773	0.234874
gene-Tsubulata_919986	-	JAKUCV010001300.1	-	117134	119729	1.250435	0.469042	0.951571
gene-Tsubulata_038731	-	JAKUCV010001301.1	+	19285	21578	3.990501	1.496849	3.036740
gene-Tsubulata_038727	TPIP1_1	JAKUCV010001301.1	-	6078	10309	815.100525	305.746674	620.285156
gene-Tsubulata_038732	FTSH2	JAKUCV010001301.1	+	44977	50033	100.384995	37.654716	76.392189
gene-Tsubulata_043556	RER4_2	JAKUCV010001302.1	+	443	4882	92.900146	34.847126	70.696281
gene-Tsubulata_043557	-	JAKUCV010001302.1	+	11689	14036	41.608932	15.607636	31.664072
gene-Tsubulata_043559	-	JAKUCV010001302.1	+	23870	24497	0.855513	0.320905	0.651039
gene-Tsubulata_043558	-	JAKUCV010001302.1	+	16336	20189	47.771687	17.919304	36.353882
gene-Tsubulata_043560	NAA10	JAKUCV010001302.1	-	25734	27624	86.043648	32.275230	65.478539
gene-Tsubulata_045997	GIP1_3	JAKUCV010001303.1	-	32697	34378	2.582915	0.968859	1.965578
gene-Tsubulata_045998	-	JAKUCV010001303.1	+	32935	33849	0.000000	0.000000	0.000000
gene-Tsubulata_045995	-	JAKUCV010001303.1	+	7549	8871	8.054044	3.021096	6.129065
gene-Tsubulata_043561	-	JAKUCV010001302.1	-	29077	34048	20.755432	7.785425	15.794722
gene-Tsubulata_048003	-	JAKUCV010001304.1	-	6834	26833	34.078957	12.783120	25.933819
gene-Tsubulata_011098	ELD1	JAKUCV010001307.1	+	778	6049	74.289764	27.866316	56.533932
gene-Tsubulata_011101	-	JAKUCV010001307.1	-	26887	29043	23.379694	8.769794	17.791763
gene-Tsubulata_011107	-	JAKUCV010001307.1	-	150397	153363	25.542768	9.581169	19.437847
gene-Tsubulata_037992	-	JAKUCV010001308.1	-	8994	13410	23.357481	8.761461	17.774860
gene-Tsubulata_037993	-	JAKUCV010001308.1	-	14116	18025	35.370575	13.267609	26.916731
gene-Tsubulata_037997	-	JAKUCV010001308.1	-	41130	44528	9.016095	3.381964	6.861178
gene-Tsubulata_011499	-	JAKUCV010001309.1	+	182502	191559	0.000000	0.000000	0.000000
gene-Tsubulata_037999	CBR2	JAKUCV010001308.1	-	44967	49798	106.988945	40.131874	81.417747
gene-Tsubulata_044394	-	JAKUCV010001312.1	+	3388	5522	0.000000	0.000000	0.000000
gene-Tsubulata_010300	-	JAKUCV010001313.1	+	970	7254	7.836182	2.939375	5.963273
gene-Tsubulata_010301	-	JAKUCV010001313.1	+	12832	16324	0.803440	0.301373	0.611412
gene-Tsubulata_010302	-	JAKUCV010001313.1	-	26143	31726	19.741461	7.405081	15.023096
gene-Tsubulata_010305	ALFIN1	JAKUCV010001313.1	+	47940	51552	146.558258	54.974442	111.529686
gene-Tsubulata_010306	-	JAKUCV010001313.1	-	52500	55333	37.937881	14.230614	28.870430
gene-Tsubulata_010308	-	JAKUCV010001313.1	+	55777	55983	269.106293	100.942581	204.787796
gene-Tsubulata_010309	MMT1	JAKUCV010001313.1	+	59664	67420	113.551315	42.593441	86.411659
gene-Tsubulata_010311	-	JAKUCV010001313.1	+	83411	84430	2.048039	0.768226	1.558542
gene-Tsubulata_010310	-	JAKUCV010001313.1	+	67890	76751	42.117657	15.798460	32.051205
gene-Tsubulata_010313	RUS6	JAKUCV010001313.1	-	86080	90281	32.355129	12.136507	24.622000
gene-Tsubulata_010315	CLPX2	JAKUCV010001313.1	+	93981	98847	27.357975	10.262058	20.819206
gene-Tsubulata_010317	-	JAKUCV010001313.1	-	120438	124315	23.020147	8.634927	17.518152
gene-Tsubulata_010316	CAND1	JAKUCV010001313.1	+	105382	119754	75.969810	28.496506	57.812428
gene-Tsubulata_010318	-	JAKUCV010001313.1	-	129006	135715	30.359470	11.387929	23.103319
gene-Tsubulata_010319	ARF1_1	JAKUCV010001313.1	+	140765	145329	136.433533	51.176628	103.824852
gene-Tsubulata_010321	MTR4	JAKUCV010001313.1	-	146588	153047	28.848900	10.821309	21.953787
gene-Tsubulata_010322	-	JAKUCV010001313.1	+	152947	155897	153.669601	57.641930	116.941360
gene-Tsubulata_010323	-	JAKUCV010001313.1	+	157502	162342	24.438517	9.166961	18.597519
gene-Tsubulata_010324	-	JAKUCV010001313.1	-	162550	167762	45.055935	16.900618	34.287216
gene-Tsubulata_010326	-	JAKUCV010001313.1	+	172465	174633	26.781986	10.046004	20.380882
gene-Tsubulata_010327	-	JAKUCV010001313.1	-	175891	180393	35.370609	13.267623	26.916756
gene-Tsubulata_010329	-	JAKUCV010001313.1	-	183669	191840	10.626261	3.985943	8.086501
gene-Tsubulata_010330	-	JAKUCV010001313.1	+	193307	194825	19.223970	7.210969	14.629291
gene-Tsubulata_010332	-	JAKUCV010001313.1	-	199056	200390	166.120377	62.312252	126.416313
gene-Tsubulata_010333	-	JAKUCV010001313.1	-	201420	202619	253.038330	94.915443	192.560196
gene-Tsubulata_010334	-	JAKUCV010001313.1	+	207174	213840	20.646526	7.744575	15.711844
gene-Tsubulata_010335	GXM1	JAKUCV010001313.1	+	214119	215003	20.322035	7.622857	15.464909
gene-Tsubulata_026221	-	JAKUCV010001314.1	+	25417	26205	0.000000	0.000000	0.000000
gene-Tsubulata_026225	-	JAKUCV010001314.1	-	47183	48391	0.558162	0.209368	0.424757
